Loan Date,Loan Time,Return Date,Return Time,Due Date,Barcode,User ID Encryption,Patron Id,Patron Group,Item Policy,Policy Name,Description,Library Name
2023-01-09,15:25:53,2023-01-10,13:46:22,2023-01-16,MP030,FA25BA09576C01C75B1118CB13E1CBEC164E1FBB,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-RC1-09,Campus Library Instructional Computing Commons
2023-01-09,15:40:46,2023-01-19,15:51:27,2023-01-19,MP137,15F7A2A7AD8058B1939E86611A1EFC3F806ED680,-1,UCLA Staff,CLICC Chromebook,1 Week,ML-PC1-13,Campus Library Instructional Computing Commons
2023-01-09,15:42:31,2023-01-09,17:04:48,2023-01-09,HDST15,1E555AA423F29BA8E40363484A9D8725FD94303E,-1,UCLA Graduate,CLICC Headset,CLICC 6 Hour Loan Period,HDS-POW-04,Campus Library Instructional Computing Commons
2023-01-09,15:43:22,2023-01-20,13:03:49,2023-01-20,HP130,2B3F7590F364DA6E3723F42BDC1DAE7E8C75EC45,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-PC2-19,Campus Library Instructional Computing Commons
2023-01-09,15:43:41,2023-01-23,11:51:44,2023-01-16,MP074,D3E06F4A8AE9DD6D6F1E1B28722AB4C55C621C61,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-POW-13,Campus Library Instructional Computing Commons
2023-01-09,15:46:58,2023-01-19,17:15:31,2023-01-20,MP188,D6466A4C3721639D35161A54BA9DC9F85E13A1B5,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-LTL-03,Campus Library Instructional Computing Commons
2023-01-09,15:47:29,2023-01-09,16:58:12,2023-01-09,HDST17,E5C6D12D60B6C536AEDAE75A19DBAE5890E55DFA,-1,UCLA Graduate,CLICC Headset,CLICC 6 Hour Loan Period,HDS-POW-06,Campus Library Instructional Computing Commons
2023-01-09,15:48:31,2023-01-09,17:51:13,2023-01-09,HDST27,F8D1685BBB4D8EDBB0D3BD120322ADFBB0FEA920,-1,UCLA Academic,CLICC Headset,CLICC 6 Hour Loan Period,HDS-BIO-10,Biomed Library
2023-01-09,15:52:04,2023-02-06,15:58:40,2023-01-16,CLICC-MM-099,87CA0D58B496DED83DFDAA63DB5608F28828CBDE,-1,UCLA Graduate,CLICC Chromebook,1 Week,,Campus Library Instructional Computing Commons
2023-01-09,15:52:42,2023-01-23,17:37:59,2023-01-23,CBK407,1EF4C1BCCC747A565479233C0078C0FB6D6E4803,-1,UCLA Graduate,CLICC Chromebook,1 Week,CBK-CLICC-158,Campus Library Instructional Computing Commons
2023-01-09,15:53:02,2023-01-13,17:07:56,2023-01-16,CLICC-MM-072,85E676830914963819A23B9629325B2FF4C4DF08,-1,UCLA Graduate,CLICC Chromebook,1 Week,,Campus Library Instructional Computing Commons
2023-01-09,15:56:07,2023-01-23,11:36:30,2023-01-23,MP073,035B804E6CAA11F7F743EFF99991A7ABDBC8BB8A,-1,UCLA Graduate,CLICC Chromebook,1 Week,ML-POW-12,Campus Library Instructional Computing Commons
2023-01-09,15:56:56,2023-01-20,15:50:28,2023-01-20,HP070,0A8A0E8FA6CC4448C28BCC5AAFC497BEC3BC654D,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-YRL-20,Campus Library Instructional Computing Commons
2023-01-09,15:59:34,,,2023-06-01,AD2116,,5560450750006533,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 116,SEL/EMS
2023-01-09,16:02:04,2023-01-09,19:01:47,2023-01-09,OMNI39,28F4B098D174A802AB5B94A07E8D6DD858EA9012,-1,UCLA Graduate,CLICC Omnicharge,CLICC 6 Hour Loan Period,OMN-YRL-09,Campus Library Instructional Computing Commons
2023-01-09,16:09:09,2023-01-23,11:52:38,2023-01-23,CLICC-MM-001,5D505C856BC80FC51B987707C44E476B379CD57E,-1,UCLA Graduate,CLICC Chromebook,1 Week,,Campus Library Instructional Computing Commons
2023-01-09,16:09:10,2023-01-09,17:45:03,2023-01-09,WALLADPT45,FF448AC7598969AF3AB8ACCE4A302FB9B8CDF8E2,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-01-09,16:09:15,2023-01-09,17:45:06,2023-01-09,IPHONE34,FF448AC7598969AF3AB8ACCE4A302FB9B8CDF8E2,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-YRL-10,Campus Library Instructional Computing Commons
2023-01-09,16:09:30,2023-01-09,17:24:42,2023-01-09,IPHONE54,357F2BD4B7EFA363E5738CC2678EBB092BE63FD7,-1,UCLA Graduate,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-POW-10,Campus Library Instructional Computing Commons
2023-01-09,16:09:33,2023-01-09,17:24:32,2023-01-09,WALLADPT12,357F2BD4B7EFA363E5738CC2678EBB092BE63FD7,-1,UCLA Graduate,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,ADP-POW-01,Campus Library Instructional Computing Commons
2023-01-09,16:12:47,,,2023-01-26,HP002,,5560462480006533,UCLA Graduate,CLICC Chromebook,1 Week,WL-BIO-02,Campus Library Instructional Computing Commons
2023-01-09,16:16:54,2023-01-09,17:24:35,2023-01-09,WALLADPT41,DD236096F47444F8B614B84FD9FA615F3AA55E0C,-1,UCLA Graduate,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-01-09,16:16:58,2023-01-09,17:24:39,2023-01-09,IPHONE25,DD236096F47444F8B614B84FD9FA615F3AA55E0C,-1,UCLA Graduate,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-YRL-01,Campus Library Instructional Computing Commons
2023-01-09,16:21:38,2023-01-10,12:34:12,2023-01-09,LABMSE12,2B76856919AEF57E6D8288E27E3740E100453952,-1,UCLA Graduate,CLICC Mouse,CLICC 6 Hour Loan Period,LAB-MSE-12,Campus Library Instructional Computing Commons
2023-01-09,16:23:48,2023-01-23,18:03:20,2023-01-20,CLICC-MM-0006,1838C475C60F7BE4C028AD81124C9F92D546DD04,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS iPad 323,Campus Library Instructional Computing Commons
2023-01-09,16:24:27,2023-01-09,18:52:13,2023-01-09,MACCHRG42,B255B99A4141C1FA688AD7FDA8335D9DF15B064C,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,MAGT-YRL-04,Campus Library Instructional Computing Commons
2023-01-09,16:57:29,2023-01-09,17:52:26,2023-01-09,WALLADPT46,E099D00D2EA68B507D4A7B2770C5BDF84A651DF6,-1,UCLA Music Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-01-09,16:57:34,2023-01-09,17:52:20,2023-01-09,IPHONE46,E099D00D2EA68B507D4A7B2770C5BDF84A651DF6,-1,UCLA Music Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-POW-02,Campus Library Instructional Computing Commons
2023-01-09,16:59:51,2023-01-19,17:55:15,2023-01-20,CLICC-ML-0072,47A508AA7C6ED860B22C960B39549AA64581B000,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS MacBook 30,Campus Library Instructional Computing Commons
2023-01-09,17:00:56,2023-01-25,12:20:18,2023-01-16,MP161,7B184CEB77360A7B0C0BD6A32EE47290141D59F0,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-CMM-01,Campus Library Instructional Computing Commons
2023-01-09,17:01:47,2023-02-07,15:27:31,2023-01-16,CLICC-MM-0019,31E8F1FF2DB0BBAAF8251A5B84F7243BD5B33330,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS iPad 324,Campus Library Instructional Computing Commons
2023-01-09,17:04:28,2023-01-23,12:25:49,2023-01-23,MP146,211F08774257E61F2E8F986DDDD4CD19B32E040F,-1,UCLA Graduate,CLICC Chromebook,1 Week,ML-PC1-22,Campus Library Instructional Computing Commons
2023-01-09,17:05:05,2023-01-19,13:46:42,2023-01-16,MP143,F675A494F4E0DE583F96EE8518C039C6EB3A106D,-1,UCLA Graduate,CLICC Chromebook,1 Week,ML-PC1-19,Campus Library Instructional Computing Commons
2023-01-09,17:11:36,2023-01-12,09:21:01,2023-01-16,MP040,59A12FF9255508CB922365F3D7F2A5562824FEBF,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-RC1-19,Campus Library Instructional Computing Commons
2023-01-09,17:20:49,2023-02-13,14:10:10,2023-01-09,CLICC-MM-0016,5DF28432CD1BB4B89EC67E50D5B1956AB0CDAA66,-1,UCLA Undergrad,CLICC Chromebook,CLICC Fixed Due Date,ITS iPad 114,Campus Library Instructional Computing Commons
2023-01-09,17:33:12,2023-01-20,10:42:24,2023-01-23,MP102,5FD12A661609D8D3F0F9AA0C16858B9600FAAAF0,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-CLA-20,Campus Library Instructional Computing Commons
2023-01-09,17:41:20,2023-01-10,17:46:24,2023-01-09,CLICC-MM-0003,C33235C1202A437FCFAD846148C8A318BFDE3CE2,-1,UCLA Undergrad,CLICC Chromebook,CLICC Fixed Due Date,ITS iPad 224,Campus Library Instructional Computing Commons
2023-01-09,17:56:39,2023-03-08,13:07:08,2023-04-09,AD2082,A56AD707A5F073239C835AA4864133001C3590BB,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 82,SEL/EMS
2023-01-09,18:02:00,2023-01-11,15:22:38,2023-01-16,MP149,97E91959054AD6B7F70BB74411F6A9FFE1CA178E,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-PC1-25,Campus Library Instructional Computing Commons
2023-01-09,18:04:19,2023-03-23,19:01:44,2023-03-24,MP028,1AB6F3588A31A3131E019946425EE1A47AD5EC5B,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-RC1-07,Campus Library Instructional Computing Commons
2023-01-09,19:29:58,2023-01-09,21:09:16,2023-01-09,HDST19,F8D1685BBB4D8EDBB0D3BD120322ADFBB0FEA920,-1,UCLA Academic,CLICC Headset,CLICC 6 Hour Loan Period,HDS-BIO-02,Biomed Library
2023-01-10,08:08:29,2023-01-17,15:34:40,2023-01-18,CBK253,9BBA3554B649CB30157B787552690043DB7E19E3,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-CLICC-04,CLICC Locker
2023-01-10,08:26:28,2023-01-10,12:24:14,2023-01-10,HDST15,1ACDFE8808DEDEEC25E53120141250C7DCF50BEA,-1,UCLA Graduate,CLICC Headset,CLICC 6 Hour Loan Period,HDS-POW-04,Campus Library Instructional Computing Commons
2023-01-10,08:48:59,2023-01-11,12:25:39,2023-01-17,CBK061,FF96372212677BB11319B8FF8A542168E1F18173,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBCR-32,Campus Library Instructional Computing Commons
2023-01-10,08:49:40,2023-01-24,15:15:00,2023-01-17,CLICC-ML-0121,E43C7113A6DC2BF128ED1A6D02E2217274DEFB7E,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS MacBook 46,Campus Library Instructional Computing Commons
2023-01-10,08:56:33,2023-03-13,13:39:10,2023-04-10,AD2213,14766076C8A78609C6BE92FDBC0794530A50E017,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 213,SEL/EMS
2023-01-10,08:57:47,2023-01-17,15:20:56,2023-01-17,CBK196,C1388D7EB1A5DE7A01D0F3BD6F8860B3434882D3,-1,UCLA Graduate,CLICC Chromebook,1 Week,CBK-BIO-07,Biomed Library
2023-01-10,09:05:23,2023-01-24,08:59:14,2023-01-24,MP020,A892B1C77A4E2D8BCB48B10E67AA669AFC13F098,-1,UCLA Graduate,CLICC Chromebook,1 Week,ML-BIO-10,Campus Library Instructional Computing Commons
2023-01-10,09:06:17,2023-02-07,16:25:51,2023-01-17,MP107,C4D7AC91F9FA9111D64BEB8E0CDDB531C1D2B5FC,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-PCB-04,Campus Library Instructional Computing Commons
2023-01-10,09:13:08,2023-01-11,16:41:39,2023-01-11,MACUSBC09C09,3ECE13514AD4FC86FDA66FF3C914132F5522F990,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-YRL-05,Campus Library Instructional Computing Commons
2023-01-10,09:19:30,2023-01-10,13:44:49,2023-01-10,MACUSBC24C24,61826808E625196E92C4581A40F49ECEDC15AB53,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-07,Campus Library Instructional Computing Commons
2023-01-10,09:25:34,2023-01-10,10:38:48,2023-01-10,MACUSBC06C06,6BED91FDC7B4F9C9372590F06CA212B14861EAFD,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-YRL-02,Campus Library Instructional Computing Commons
2023-01-10,09:42:30,2023-01-16,12:56:19,2023-01-17,MP088,587ECFE2276B5BA04B2FE4E27A15F8A7C6C1404A,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-CLA-06,Campus Library Instructional Computing Commons
2023-01-10,09:45:06,2023-01-10,09:49:35,2023-01-10,MACCHRG49,2C8B1874A6EBFE9F98FCBDAEFE0C3149709E3AB0,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,MAGT-POW-03,Campus Library Instructional Computing Commons
2023-01-10,09:48:24,2023-01-24,12:15:45,2023-01-24,MP190,EDF2D2D0499307EB56583066ECDC13A5305B3F1C,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-LTL-05,Campus Library Instructional Computing Commons
2023-01-10,09:52:18,,,2023-04-10,AD2183,,5560241160006533,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 183,SEL/EMS
2023-01-10,09:54:38,2023-01-17,12:55:21,2023-01-17,CLICC-ML-0132,2C8B1874A6EBFE9F98FCBDAEFE0C3149709E3AB0,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS MacBook 29,Campus Library Instructional Computing Commons
2023-01-10,09:58:08,2023-03-16,11:15:58,2023-04-10,AD2345,150A9F7BAB1E5341995327A9FABE3FBB6022ABB4,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,,SEL/EMS
2023-01-10,10:04:09,2023-01-10,12:22:53,2023-01-10,WALLADPT12,491E67EE8E8F5076DA93654011F8F079A231BB6F,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,ADP-POW-01,Campus Library Instructional Computing Commons
2023-01-10,10:04:12,2023-01-10,12:22:44,2023-01-10,IPHONE46,491E67EE8E8F5076DA93654011F8F079A231BB6F,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-POW-02,Campus Library Instructional Computing Commons
2023-01-10,10:18:03,2023-01-10,16:45:06,2023-01-10,HPUSBC13,CB71457ED806AB58E7A6CC4529146C8056E11215,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,,SEL/EMS
2023-01-10,10:18:06,2023-01-10,16:45:08,2023-01-10,WALLADPT03,CB71457ED806AB58E7A6CC4529146C8056E11215,-1,UCLA Graduate,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,ADP-BOE-01,SEL/EMS
2023-01-10,10:18:08,2023-01-10,16:45:10,2023-01-10,IPHONE21,CB71457ED806AB58E7A6CC4529146C8056E11215,-1,UCLA Graduate,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-BOE-05,SEL/EMS
2023-01-10,10:32:10,2023-01-20,12:10:18,2023-01-24,CBK116,E79944533736A92A5BA5090BDFB98C08E3D1A4FC,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBIO-02,Campus Library Instructional Computing Commons
2023-01-10,10:36:48,2023-01-23,16:23:09,2023-01-23,CBK380,6659473429D0AF5ABF67A5A2391A577FF1F7536D,-1,UCLA Graduate,CLICC Chromebook,1 Week,CBK-CLICC-131,Campus Library Instructional Computing Commons
2023-01-10,10:42:38,2023-01-10,16:39:36,2023-01-10,HPUSBC04,83E3366C540AA3678E7F5F7E3098C824A1B8014A,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,HPUS-BOE-04,SEL/EMS
2023-01-10,10:46:00,2023-03-09,17:38:08,2023-04-10,AD2187,F4BB8CA72BA29C29E86A416D35C36C9A70777574,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 187,SEL/EMS
2023-01-10,10:46:37,2023-03-07,15:12:50,2023-04-10,AD2004,F800AAA4E1046EE0CA06D179B125D1E133032A2C,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 4,SEL/EMS
2023-01-10,10:52:12,2023-01-10,12:42:38,2023-01-10,MACCHRG49,1493E1042683DD3617553D1756AD643C5003B704,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,MAGT-POW-03,Campus Library Instructional Computing Commons
2023-01-10,10:54:35,2023-02-02,13:36:51,2023-01-24,CLICC-MM-0020,63FE73EA4B3DF0023C1A2D3B3B6CE925735D89BF,-1,UCLA Graduate,CLICC Chromebook,1 Week,ITS iPad 225,Campus Library Instructional Computing Commons
2023-01-10,10:56:06,2023-01-11,23:45:39,2023-01-10,WALLADPT46,4A0689BE31E77CB4E58A32D57CAE15B918464560,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-01-10,10:56:10,2023-01-10,14:59:03,2023-01-10,IPHONE34,4A0689BE31E77CB4E58A32D57CAE15B918464560,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-YRL-10,Campus Library Instructional Computing Commons
2023-01-10,10:57:45,2023-01-17,09:59:46,2023-01-17,MP109,C8EF020241D10E719082351881F04B16C9D93FAD,-1,UCLA Graduate,CLICC Chromebook,1 Week,ML-PCB-06,Campus Library Instructional Computing Commons
2023-01-10,10:58:37,2023-01-10,12:59:24,2023-01-10,MACUSBC20C20,FDAAACD7FA2922468303CB08AB3854A049ECDA70,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-03,Campus Library Instructional Computing Commons
2023-01-10,10:59:28,2023-01-24,15:20:29,2023-01-24,CLICC-ML-2080,751397269FD94134B7901A7C6E274A76183E0C88,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CLICC-ML-2080,Campus Library Instructional Computing Commons
2023-01-10,11:05:11,2023-01-12,16:07:35,2023-01-17,CBK357,E8003104F822FF0BB51D2F71B129A8C6F56F5587,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-CLICC-108,Campus Library Instructional Computing Commons
2023-01-10,11:06:21,2023-01-23,09:39:27,2023-01-24,HP032,51DD87E35308D95E460CB3A0C57306AF93CA7F4B,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-GEO-02,Campus Library Instructional Computing Commons
2023-01-10,11:09:20,2023-01-10,11:10:35,2023-01-17,CLICC-MM-058,3F8A8CCAF566681696C07F20C0765277F83E9C81,-1,UCLA Graduate,CLICC Chromebook,1 Week,,Campus Library Instructional Computing Commons
2023-01-10,11:11:10,2023-03-24,16:04:35,2023-03-24,CLICC-MM-0025,3F8A8CCAF566681696C07F20C0765277F83E9C81,-1,UCLA Graduate,CLICC Chromebook,1 Week,ITS iPad 283,Campus Library Instructional Computing Commons
2023-01-10,11:12:13,2023-03-23,09:45:32,2023-03-24,CLICC-MM-036,FB95CCE02C734217CBF7C10774E7BE44B7B710B3,-1,UCLA Graduate,CLICC Chromebook,1 Week,2022,Campus Library Instructional Computing Commons
2023-01-10,11:13:56,2023-01-17,18:32:44,2023-01-17,CBK320,9BB3DEC6464C7B5D84AF9AADECBBF7D7C78E4405,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-CLICC-71,CLICC Locker
2023-01-10,11:14:30,2023-03-22,12:23:25,2023-04-10,AD2158,3987E8E32B7FCD781DC5CE6974784890D88AC10A,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 158,SEL/EMS
2023-01-10,11:16:33,2023-03-17,16:54:29,2023-04-10,AD2235,C8A594E3F69F84803B2F55C27E8CB0C8D5100D13,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 235,SEL/EMS
2023-01-10,11:17:02,2023-01-23,10:45:54,2023-01-24,HP124,5E71B6FBE89D901B69BAC57F6DC9646EBF041917,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-PC2-13,Campus Library Instructional Computing Commons
2023-01-10,11:17:51,2023-03-24,15:42:17,2023-04-10,AD2120,CAC2E9E8C8C2812E8C8A2C2E40D77B8C8D369B4E,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 120,SEL/EMS
2023-01-10,11:17:52,2023-01-27,10:49:07,2023-01-24,MP064,5E06C803A1417C78EBEBE8D3CEFE0AAC6588DD36,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-POW-03,Campus Library Instructional Computing Commons
2023-01-10,11:18:25,2023-03-17,13:59:30,2023-04-10,AD2104,5BF5039AEC7CEEF129CAED7A8209C377077968E3,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 104,SEL/EMS
2023-01-10,11:27:34,2023-03-07,13:36:26,2023-04-10,AD2292,D5B90EE33B76F4260283B0D195A53F3CEDDEBA99,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 292,SEL/EMS
2023-01-10,11:30:06,2023-03-07,19:17:22,2023-04-10,AD2055,496B1352256497D000FA6BDFFDB3ECB105C77643,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 55,SEL/EMS
2023-01-10,11:31:01,2023-04-03,10:00:00,2023-03-24,CLICC-ML-0030,F7EA9852E949F2D47B2248A33B93D2DA3E6B21C8,-1,UCLA Graduate,CLICC Chromebook,1 Week,ITS MacBook 157,Campus Library Instructional Computing Commons
2023-01-10,11:36:36,2023-01-10,11:37:01,2023-01-10,HPUSBC07,B6F9735927DBF23D0AF20ECFC4A3D27A7D810A55,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,,SEL/EMS
2023-01-10,11:43:19,2023-01-17,12:48:46,2023-01-17,HP015,83BD10399A1FF42761F6A1BD35EB83A53C6A2293,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-BCR-05,Campus Library Instructional Computing Commons
2023-01-10,11:45:11,2023-01-10,11:51:54,2023-01-10,WALLADPT41,5F02D6990DCEE395B679B71A544CF5CBF8A9AEE7,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-01-10,11:45:16,2023-01-10,11:52:00,2023-01-10,IPHONE25,5F02D6990DCEE395B679B71A544CF5CBF8A9AEE7,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-YRL-01,Campus Library Instructional Computing Commons
2023-01-10,11:48:21,2023-01-24,15:11:58,2023-01-24,HP062,79888D66E387C98CD548315D29A88BF704AFDF42,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-YRL-12,Campus Library Instructional Computing Commons
2023-01-10,11:53:26,2023-03-23,19:19:38,2023-04-10,AD2135,B3497352B122699B702F90A9E10F69571F171EA8,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 135,SEL/EMS
2023-01-10,11:56:14,2023-03-17,13:03:35,2023-04-10,AD2015,5BFEA55FB96E7886479D5CC6F56194788639EECE,-1,UCLA Graduate,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 15,SEL/EMS
2023-01-10,12:00:36,2023-03-16,12:43:38,2023-04-10,AD2295,9A7980C0989E3B844CB3AD535B225A863735BC57,-1,UCLA Undergrad,CLICC Electrical Eng.,90 Days Loan,CLICC EE AD2 Unit 295,SEL/EMS
2023-01-10,12:03:43,2023-01-10,14:45:53,2023-01-10,WALLADPT45,0C655C6684EB0150E6DE01B93A025C2C827AE864,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-01-10,12:03:47,2023-01-10,14:45:43,2023-01-10,IPHONE25,0C655C6684EB0150E6DE01B93A025C2C827AE864,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-YRL-01,Campus Library Instructional Computing Commons
2023-01-10,12:04:18,2023-01-11,11:47:30,2023-01-10,UHDMI22,4DEE210C1E436E53CF3688B2D0CB486975F3BE28,-1,UCLA Undergrad,CLICC Input/Output Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-01-10,12:04:42,2023-01-24,17:29:07,2023-01-24,CLICC-MM-087,B2A4E782EB9D757FFECCF0ACEC4BF1B905A9BDF3,-1,UCLA Music Undergrad,CLICC Chromebook,1 Week,2022,Campus Library Instructional Computing Commons
2023-01-10,12:07:32,2023-01-24,15:38:36,2023-01-24,CLICC-ML-2068,A68A7227600DB3783728F0434F5B0699C494B079,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CLICC-ML-2068,Campus Library Instructional Computing Commons
2023-01-10,12:09:54,2023-01-10,12:10:12,2023-01-10,MACUSBC25C25,EF7196BB867F34239EFA2BDB47D2607D515CDAC7,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-08,Campus Library Instructional Computing Commons
2023-01-10,12:12:54,2023-01-11,13:12:56,2023-01-17,MP047,DF07F4488EACF7E43A6DD28E143F5D7A1BBD8897,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-YRL-06,Campus Library Instructional Computing Commons
2023-01-10,12:17:41,2023-02-13,09:40:27,2023-01-17,CLICC-ML-2053,4EC53DAB3931D8411FD5B4108D0C0E7A44D47689,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CLICC-ML-2053,Campus Library Instructional Computing Commons
2023-01-10,12:19:12,2023-01-10,14:00:06,2023-01-10,MACUSBC25C25,5B876F8D86418DE82A1A9716DBA75E23B86CD58B,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-08,Campus Library Instructional Computing Commons
2023-01-10,12:19:51,2023-01-10,13:06:40,2023-01-17,CBK194,8F3A2C8C3147C46E402F27101807AFF91E77A474,-1,UCLA Graduate,CLICC Chromebook,1 Week,CBK-BIO-05,Biomed Library
2023-01-10,12:23:09,2023-01-24,10:42:55,2023-01-24,CLICC-MM-058,C16D5C7423E1B19121BB5169E0F7D6E0A182C928,-1,UCLA Undergrad,CLICC Chromebook,1 Week,,Campus Library Instructional Computing Commons
2023-01-10,12:28:32,2023-01-10,16:53:42,2023-01-10,OMNI07,4BD8DA95ECA79F338A193CF4614B82B283B7F75A,-1,UCLA Graduate,CLICC Omnicharge,CLICC 6 Hour Loan Period,OMN-BIO-07,Biomed Library
2023-01-10,12:28:40,2023-01-10,16:53:38,2023-01-10,IPHONE60,4BD8DA95ECA79F338A193CF4614B82B283B7F75A,-1,UCLA Graduate,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-BIO-04,Biomed Library
2023-01-10,12:33:49,2023-01-10,16:57:37,2023-01-10,MACUSBC29C29,A24C0C29C56CACA6D096DA9958209152D7D2B71B,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
